stock_code,corp_name,revenue,operating_profit,net_income,cash_survival_years,inventory_months,cash_flow_match,cash_to_revenue,cash_to_op_profit_x3,happy_debt_growth,sga_ratio,sga_ratio_change,current_ratio,quick_ratio,debt_ratio,cash_months,revenue_growth,gross_margin,operating_margin,net_margin,roa,roe,inventory_turnover,receivable_turnover,debt_growth,revenue_minus_debt_growth,current_price,low_52w,high_52w,pct_from_low,range_position,bottom_dwell_ratio,market
004000,롯데정밀화학,1670545189888.0,50372565787.0,0.0,,2.448624265122512,,27.107106612863312,299.6581297538131,,5.763348162491489,,588.3709044468715,417.1584787911411,-2281.228186845595,56.44033124206386,,10.718174512657413,3.0153369146737763,0.0,0.0,-0.0,5.489035451449953,6.401371125325386,15.160316427539321,,45050.0,36850.0,71800.0,22.25,23.46,20.0,KOSPI
004020,현대제철,23226141091217.0,159492008580.0,,,3.457618229293544,,9.283756206356605,450.65127593763566,,5.314990908923805,0.1666938913547913,148.84852312681008,67.14219278416364,-13702.27357263957,20.960539046121692,-10.374857099287532,6.001682718611952,0.6866918096881455,,,,3.692190731032393,,-1.9883092417835997,-8.386547857503931,25800.0,24450.0,50400.0,5.52,5.2,20.83,KOSPI
004060,SG세계물산,138801745057.0,-2756643488.0,0.0,,6.295820065199104,,14.038361683419854,-235.61855905346096,,46.3326151300118,0.8507872481294356,239.62131013633257,119.95831202818141,110.67625191635521,3.635891039785462,-2.990134131930766,44.346585713113654,-1.9860294168981545,0.0,0.0,0.0,3.4248150682702416,,-32.78588580972564,29.795751677794875,2355.0,2235.0,9030.0,5.37,1.77,50.0,KOSPI
004080,신흥,101755599986.0,6277866223.0,5228581708.0,,,1.8330209516159675,1.3525105086986382,7.307446692412048,-29.151777473089673,23.147358112222452,1.6086386066430833,211.8362043109029,,21.844264545761632,0.7011653781696019,-9.504550176328209,30.39349591300635,6.169553541882449,5.138372442125418,3.697000848113268,4.520300962148034,,9.166388613017396,-4.438721268672002,-5.065828907656207,14020.0,13150.0,14760.0,6.62,54.04,5.0,KOSPI
004090,한국석유공업,721176274228.0,13916814381.0,13052927905.0,,0.5987086029573495,,2.4703818859087328,42.672141186570975,,6.627075998744,-0.14637299385091307,123.16986137441046,102.02363753908223,-29385.970318472915,4.473252251298038,6.175025616469557,8.556814244209379,1.9297382454653793,1.809949712914892,3.3956227574099405,-2053.089676061209,21.91868016476498,,5.7867205484514646,0.3883050680180924,11790.0,10250.0,33575.0,15.02,6.6,70.0,KOSPI
004100,태양금속공업,620020921700.0,16053014687.0,2452393399.0,,,2.689376375213445,1.6874643210930862,21.725165108650515,,10.231024063683623,1.2612551232625844,85.77482395851075,,842.8014765236757,1.9792321596618634,0.4616733632692694,12.820132612308912,2.5891085486252874,0.3955339752529516,0.46434458878163903,4.946639378670221,,5.690077497596552,7.001705037290132,-6.540031674020863,2605.0,1951.0,3790.0,33.52,35.56,15.83,KOSPI
004140,동방,871649680262.0,39038582380.0,0.0,,0.17925372074825385,,6.882738536308214,51.22570611557813,,5.193030802282204,-0.047143139161692105,84.2665308316037,79.92363894651517,659.2234129558523,15.904558547852464,13.526408586564912,9.671731737303002,4.478700935020799,0.0,0.0,0.0,74.11214495758959,,3.500454331812506,10.025954254752406,1784.0,1649.0,4120.0,8.19,5.46,33.33,KOSPI
004150,한솔홀딩스,791639938000.0,7479492000.0,1583567000.0,,0.3026742637132133,22.016827832355688,5.947131484920106,209.81758297666917,,6.9776741102215585,-4.012653729322228,160.15873108861686,151.77029290756258,618.4486801350115,10.227702912421519,78.64522911713912,7.922483946230615,0.9448098360090569,0.20003626951928746,0.16969961413933687,3.7696278071975633,43.05783175701901,4.1519420526382,106.39193425582319,-27.746705138684064,3015.0,2820.0,4695.0,6.91,10.4,45.83,KOSPI
004170,신세계,6570412728809.0,477024306786.0,107782477017.0,,4.666555611577172,7.1981794925406195,8.86506629950449,40.701730587864645,,54.421111833170265,3.8443983466280045,47.35170459789316,27.561765603287743,12007.40399308202,1.9547707132512795,3.3556900339934512,61.68129968551648,7.260187852346207,1.640421712694104,0.715128001155632,148.80723048469372,6.710795891826333,,3.3889840297118883,-0.03329399571843705,547000.0,160800.0,792000.0,240.17,61.19,10.83,KOSPI
004250,엔피씨,458265475806.0,10494660290.0,0.0,,0.8251815076697047,,14.222447037138696,207.015005043738,-99.69447619093273,15.03452637945761,3.785008062287792,130.18999666336595,108.99386866076846,733.5353459243712,11.35182846057978,-9.918155917852433,17.324609495917983,2.2900831164603725,0.0,0.0,0.0,17.58958140441771,7.335332059583918,-19.328249912220823,9.41009399436839,2870.0,2810.0,4670.0,2.14,3.23,32.5,KOSPI
004270,남성,74577816567.0,-1809506052.0,4432813104.0,,,-0.7237057592401487,10.810354454071556,-148.5143105966983,-13.962233218011052,31.16461704683953,-3.320544589950046,70.38139182857203,,258.7907854435312,4.162549254299734,7.037197886762295,28.738284210486842,-2.4263328363526937,5.943876219569398,1.6057579067713441,6.801268070098098,,7.658595965302491,12.448216688945394,-5.411018802183099,6200.0,4897.0,9858.0,26.61,26.26,75.0,KOSPI
004360,세방,,24495686269.0,19676832.0,,,2652.29651129816,,110.63920484630316,,,,132.90539504766053,,3005.9386245898545,9.333522189786457,,,,,0.0013292627406971738,0.1711182131964863,,,20.43407186129076,,12520.0,11700.0,17110.0,7.01,15.16,19.17,KOSPI
004370,농심,3438730857998.0,163073931930.0,0.0,,1.5681273530945627,,25.94251406762811,182.34944645984942,5.884037076292152,23.33617516833493,-0.7998927259052344,257.122442773818,209.4666509673903,747.5590484810609,13.340239630783923,0.8260079273049241,28.078446042797616,4.742270874462687,0.0,0.0,0.0,10.639981023261672,11.154863653932331,16.491823309435865,-15.66581538213094,351000.0,319000.0,579000.0,10.03,12.31,64.17,KOSPI
004380,삼익THK,304426059356.0,564892513.0,0.0,,4.571954308175807,,10.635822102908895,1910.5825953830617,401.5091984585009,12.52883169847078,0.7724658101901145,92.0514208222369,49.64936888675014,-28039.122289637708,10.186892785101803,-3.5529079043243086,12.714391539896644,0.18555984142586393,0.0,0.0,-0.0,3.007022799201169,3.573247623625994,-2.2654261805043214,-1.2874817238199872,8240.0,7350.0,14650.0,12.11,12.19,23.33,KOSPI
004430,송원산업,1070200000000.0,62814000000.0,0.0,,4.748525678053761,,10.603718931040927,60.220651447129626,,10.660997944309475,1.7792289693343548,198.46685413879612,91.23613297780366,56.08747404478185,11.935526846284642,3.905434597927134,16.530368155484958,5.8693702111754815,0.0,0.0,0.0,3.027568355092861,,10.39458339407318,-6.489148796146046,12370.0,8470.0,16730.0,46.04,47.22,67.5,KOSPI
004450,삼화왕관,167142498336.0,10627822764.0,0.0,,1.4617259468589567,,8.533923374368868,44.73733096840969,,10.545923794058467,-0.24084124218062541,145.23828201460302,99.84908213746874,-1148.9500197777281,9.710584154810807,5.850996582471541,16.904463883985386,6.358540089926922,0.0,0.0,-0.0,9.8795598331364,7.72561658727373,-3.065122680737319,8.91611926320886,25050.0,24200.0,41700.0,3.51,4.86,79.17,KOSPI
004490,세방전지,2059542800914.0,179667570936.0,0.0,,,,11.92838064331436,45.578639766978505,,7.976603577944282,0.0032913241198029297,213.05893897926973,,40.72187079462945,17.945052216906372,22.241455487051553,16.700266463525768,8.723662885581486,0.0,0.0,0.0,,,17.545861684287757,4.695593802763796,52700.0,48250.0,77700.0,9.22,15.11,25.0,KOSPI
004540,깨끗한나라,,-902193220.0,,,1.6559560540441776,,,-723.3076078019444,,,,46.870988643878555,28.41139133228534,449.07101152391994,,,,,,,,,,0.2378425907343934,,1270.0,1258.0,2410.0,0.95,1.04,18.33,KOSPI
004560,현대비앤지스틸,,30627008612.0,24969800651.0,,3.034650911840858,2.981735866001728,,48.04562992994313,,,,241.19856938693158,135.46753605941598,23924.188618275115,,,,,,3.313305490768739,2515.15037409907,,,-20.48147737860294,,10700.0,10430.0,25500.0,2.59,1.79,34.17,KOSPI
004690,삼천리,5120527432173.0,114302576748.0,101372349407.0,,0.13111159825366595,2.0769824019039764,7.511381891001366,112.16497510578647,,7.6699526252382935,,127.52961219598187,123.91087931702556,14533.882696890152,11.751908661784725,,9.902194874929618,2.232242249691325,1.979724759798437,2.2436454619518043,534.2706820609828,101.5841435214287,,-0.0029880227665002174,,113900.0,107600.0,176800.0,5.86,9.1,31.67,KOSPI
004710,한솔테크닉스,1199483140800.0,33354584118.0,23176851498.0,,,4.171374559410831,9.48503693058326,113.69893313465379,,10.449407433305376,0.7826562015678213,123.38058672231342,,228.99053119167877,10.89252609714685,-7.921825236711029,13.23015382176683,2.7807463884614525,1.932236536692138,2.6336877122451465,14.435963598491405,,10.856684043469006,-23.305507402314355,15.383682165603325,9000.0,4229.0,16430.0,112.82,39.1,50.83,KOSPI
004720,팜젠사이언스,171286609685.0,10643268036.0,0.0,,6.041418906313312,,22.44716397487729,120.41723154000378,104.98499921928726,56.858120078448096,3.6483370816724516,169.22206318022248,120.54608325312172,160.16318027341288,4.737510971640969,2.702851525292499,63.07183874307296,6.2137186646248725,0.0,0.0,0.0,5.378790288682204,4.358515081575293,5.864608027098525,-3.1617565018060256,3380.0,2590.0,5490.0,30.5,27.24,26.67,KOSPI
004800,효성,,221133379310.0,453157569978.0,,3.0132378088059455,,,16.411706959802924,,,,75.57991652949868,43.01512561293198,73.32683920180895,4.598013096243843,,,,,10.439339382967537,18.094176986047255,,,-20.59133023679336,,150800.0,66200.0,318000.0,127.79,33.6,0.83,KOSPI
004830,덕성,125453477601.0,8910501328.0,6799978765.0,,1.1734551891993843,1.1788446409949929,19.6838688414351,92.37825901146648,,10.747494062207268,0.06795768523700829,239.0317817158004,204.69028686800476,513.5968745431115,21.977814058797467,16.233057038007033,19.21408294369024,7.102633979059162,5.420319065707427,4.9909079748423,79.66235666588565,12.65840763167832,,6.795687921338402,9.43736911666863,3255.0,3010.0,6670.0,8.14,6.69,30.0,KOSPI
004840,DRB동일,,21870057763.0,3740024669.0,,2.78256414423247,7.527067101011146,,228.31974730985075,,,,117.189607985964,82.75261910823559,1295.031474848428,14.480889237716603,,,,,0.38069733994300464,10.488715038371067,,,-0.8086319318188347,,4350.0,3900.0,6470.0,11.54,17.51,30.0,KOSPI
004890,동일산업,415796640204.0,-4158725047.0,0.0,,2.8277772679280133,,24.359578744625367,-811.8378336574203,,5.428433764141527,1.085893676316763,770.0086167646041,562.82072981178,407.5821269490226,53.84885542243182,-5.749512296949119,4.428251308371892,-1.0001824557696348,0.0,0.0,0.0,4.440240713870616,5.799919605010408,-10.321421466735414,4.571909169786295,34450.0,33000.0,47000.0,4.39,10.36,31.67,KOSPI
004910,조광페인트,248020130146.0,2404881602.0,15982987690.0,,2.677707443224638,,3.281178363711639,112.79810810966208,,18.273434764476892,1.4960467302714164,65.99239603462222,37.372786877820914,106.3641394818642,2.1547202741042435,-1.8979165969675797,19.24306638292026,0.9696316184433651,6.444230023019271,4.078430837530979,8.42562753554477,5.5493012300310856,5.53251867043716,-2.7681169954735503,0.8702003985059705,3400.0,3225.0,6440.0,5.43,5.44,35.0,KOSPI
004920,씨아이테크,47436608009.0,-2049221072.0,-94027217.0,56.34860239455986,8.032824834036308,-15.885390843802172,11.169226652957079,-86.18400323574264,23.403601158280534,47.37080561438252,4.696236846742202,110.92420507100036,46.762157579788486,67.59705901655606,2.8293949848889866,-16.852111504609816,43.05089076800226,-4.3199148463802635,-0.19821656932586854,-0.1024220984414952,-0.1716567552569656,2.623167445053795,8.938655868902245,3.8360614753307614,-20.68817297994058,955.0,870.0,1699.0,9.77,10.25,50.0,KOSPI
